,ID,text,labels
4069,1304818374392700928t,"   This is a joke , right ? Stopped testing for two days , because everyone was getting sick , and now they ’ re back to testing again ? So you figured out what was making everyone sick in two days huh ? ? ? This vaccine is getting more and more disturbing . Say No to mRNA ! ! !",side-effect
4070,1364932462221156353t," The false dichotomy is strong on this one : you either get vaccinated or you believe in the mark of the beast . Maybe , just maybe , I don ’ t inject my body with vaccines that have no long term studies . It ’ s a 3rd way ... surprised Moore doesn ’ t get that 🙄",rushed
4071,1326611306577682432t,From someone who has gotten the vaccine for covid - 19 ; he said it felt like a severe hangover ... I'd rather have a real hangover thank you ! ! #STOPtheCOUP,side-effect
4072,1264685032481923078t,"  No one needs a vaccine for COVID - 19 . 98.8 % survival rate . Same as the common flu . Common flu has a "" vaccine "" that does nothing but give you the flu and make companies , like yours , more $ $ $ .",pharma unnecessary
4073,1365692886101147657t,  if you trust the vaccine why do you care ?,ineffective
4074,1352155369578098688t, - what about the Israelis getting COVID after SECOND vaccine ? The Norwegian NH folks dying ? The 3000 + C19 cases excluded from your data set ? The 1 / 100000 severe AER ( 10x higher than the standard ) SEC should be on Pfizer ’ s tail !,ineffective side-effect
4075,1325964375283298304t, We're no fools ... Announcing this after the election ?  will be reelected anyways and you can keep your #vaccine there is no hurry now ! ,political
4076,1335975790501097474t,"    Ex - head of pfizer's research ( see : M Yeadon & W Wodarg ) , say this vaccine must stop , - that it has massive problems in initial testing , is showing effects of STERILIZATION of those who take it . Recall B Gates and 500k women in Africa who were sterilized in his vac tests . Fact .",rushed side-effect
4077,1350407066851094528t,I ’ ve been flat out declining Pfizer vaccine after seeing two peoples side effects . I was offered Oxford yesterday but declined it as I know of a lot of people who have had even worse side effects than Pfizer . Luckily my manager was cool with it and said it ’ s my choice .,side-effect
4078,1312753920658169856t,    The flu vaccines change every season and differ between hemispheres . I never take them . This daily ? weekly ? Covid - 19 ' vaccine ' is a whole different ball park .,none
4079,1298392248850284548t," That's probably smart . I would even wait until there is enough real world evidence to support its efficacy . Simply because a doctor endorses it or the FDA approves it , doesn't mean the vaccine is safe .",side-effect
4080,1311420233442226176t,   LOL . We spent 50000 crores in elections . Vaccine does not guarantee votes . so NO !,political
4081,1338239583075569664t, Right ! Have you seen Dr . Madej ’ s YouTube videos regarding the danger of Gate ’ s vaccine for Covid ? Did you see how they had the US Marshall to escort the trucks carrying the Pfizer vaccines ? Folks standing out there cheering the trucks on like they ’ re about to get a miracle cure 🤦 🏽 ‍ ♀ ️,side-effect
4082,1297615833984667648t,"   Yet most of them still here in existence . Remember the Ebola outbreak under Obama . So , you got that . See vaccines don ’ t stop the viruses or diseases . With Covid it was a new mutated strain . No one had a vaccine . I wouldn ’ t take it anyway and even with a vaccine Cont .",ineffective
4083,1343320808157040640t,"MSM tell us that the Oxford Vaccine is not for profit . What they don't tell us is that they plan for us all to have 2 shots a year and that as soon as the panic is called over , Astra Zeneca will then be able to charge market price for each shot . Yet more smoke and mirrors .",pharma
4084,1339627581881069568t,  Brexiters are pretending it's their vaccine now ? 😂 Jesus Christ .. It must hurt Oxford vaccine is a failure ... Remember this : When you get vaccinated think about this flag 👇 👇 👇 👋 😉 😉 ,ineffective
4085,1251205476798410760t,  There has never been a successful Corona Virus vaccine ! Every time they have tried and it went to human testing - it always gets shutdown because of adverse reactions and fatalities !,ineffective side-effect
4086,1355110074755276807t,"    Why would you want vaccinating against something that has a 99.5 % survival rate . If you are in your 30s healthy , eat well , exercise why would you want to be vaccinated every year for something you can still catch ?",unnecessary
4087,1382006079089999876t,"Rough math suggests that based on reported cases ( an underestimate ) , the  vaccine has been linked to < > 10 exceptional clotting events and 2 deaths per million completed vaccinations . Remember : That is only ONE risk . The deaths occur in people at low risk from Covid .",side-effect
4088,1376925768035471360t, Their choice . I dont think we are in a position to villify anyone who doesn't want the vaccine,none
4089,1349945164521848832t,via  Norway Links 13 Deaths to Pfizer Vaccine's Side Effects ,side-effect
4090,1373421140811657219t,"     Yes . I don ’ t wanna hear a commercial 5 years from now from a commercial law firm telling me that “ if you or a loved one received a covid vaccine in 2021 , you may be entitled to financial compensation ! ” Fuck getting any of these vaccines until we know the long term effects .",rushed
4091,1253554697560100868t,"I don ’ t want a vaccine from Bill , I want a cure from Donald ! ! !",pharma
4092,1363920931270381572t,  Because 70 + million idiots have been ignoring protocols from the jump & don't need further encouraging The vaccine is not a silver bullet / panacea Trumps gone now can common sense be returned to these conversations please,ineffective
4093,1374253028585451520t,"  Ah ok good to know , thanks ! So travelling around the world vaccinated spreads the virus just the same as not vaccinated . So why the vaccine passport for travel ? How does that help in not spread the virus globally ? Genuine question thanks .",ineffective mandatory
4094,1376728706295664643t,  Keeping American children away from Fauci's children's book will be more beneficial than any child vaccine . Why is Pfizer now getting richer off of what we were told was unnecessary ? ? Thanks for helping Trump with the Original vaccine Pfizer ...,pharma
4095,1279816099534483456t,      One Advice ! ! Whosoever does not like the fast - tracking of the vaccine . Please do not buy this shit when this is launched . PS : You can wait for herd immunity or for the people showing side effects .,rushed
4096,1335161533895036928t,"Vaccine can infect you with Coronavirus and give you Covid - 19 , if you were never exposed to Covid before ! !",side-effect
4097,1334123608659140608t," It just got worse : Pfizer admits "" Usual safety tests will be bypassed . "" Click on link to see its at the end . ",rushed
4098,1288631356218646538t,Ladies and Gentlemen . The #COVID19 treatment is here . No Vaccine needed .     WATCH VIDEO NOW ! ! Treatment without toxicity ! ! #Ireland Blood Cleanse . ,unnecessary
4099,1248107336394321923t,"Just here to remind you that , when you line up for the fast - tracked , Covid - 19 vaccine , you legally cannot sue its makers ( Merck , with Gates , Johnson & Johnson ) nor any medical professionals , for injuries nor death .",rushed
4100,1313059775068999684t,So the UK vaccine maker #AstraZeneca to be exempt from #coronavirus liability . #COVID19 There is no surprise ! If anything happens to you from an unlicensed rushed vaccine . They not liable . ,rushed
4101,1369541699903520770t,The ‘ #vaccines ’ do not prevent you from getting #COVID19 and don't prevent you from spreading it to others . The ' #vaccine ' spike protein remains with you indefinitely . So you have modified your own DNA to fight #COVID without gaining immunity or reducing transmissibility ! ! 😲,ineffective
4102,1284464661518327808t,Why do you suppose CDC would be so sloppy on test manufacturing for covid ? Did you know this sloppiness resulted in massively inflated covid numbers ? Would they make money on any covid vaccine ? Would they make even more if the vaccine was mandatory ? ,pharma unnecessary
