,ID,text,labels
7716,1365264695477882880t,  Nothing wrong with being cautious it's better than some saying they would get the vaccine just so they can go on holiday . I myself will wait a few years to see the results of the actual vaccine trials which dont end until 2023,rushed
2023,1345088453818675201t,AND OXFORD ? NO TESTS DONE PROPERLY FOR OXFORD - ALL CAUTION THROWN TO THE WIND . New COVID - 19 vaccine advice for pregnant women  via ,rushed
7309,1329449676093988871t,"   I agree , also we cannot trust Pfizer . Some of us still remember the lies and manipulation they employed to falsify the data on Zoflot . 300 families sued them over the deaths of their relatives , vaccine companies are indemnified if the vaccine damages or kills they are not liable",pharma
2955,1378195544804184067t,"#VAERS 34 y . o . ♀ ️ #PlacentalDisorder #Pregnancy #PfizerVaccine #Obstetrics "" hospitalized [ same day vaccinated ] at about 10pm . I had repeated bleeding episodes . At the hospital they diagnosed me with chronic placental abruption . "" ",side-effect
6331,1431838593459228673t,"Search Results from the #VAERS Database 33y ♀ ️ #Pfizer #Covidvaccine #Comirnaty #Psychosis #neurology "" The patient experienced neck pain , decrease general condition and suspected acute psychosis 8 days after vaccination "" ",side-effect
805,1334069117679247360t," so the “ rushed ” out Pfizer vaccine , funded by Gates has been cleared for use by MHRA , funded by Gates 🤔 ",rushed
8243,1287903720114593792t, I honestly don ’ t think a covid vaccine will be rolled out for school kids by Oct / Nov . And wouldn ’ t a vac authorized for use on children need to be tested on school age children first ? Covid vaccines have the potential to provoke #ADE & the perps know it . ,rushed side-effect
4991,1376575089467068416t,"Remember , NONE of these vaccines are FDA approved . There is a HUGE difference between "" Emergency Use Authorization "" and "" FDA Approved "" . In instances like the one above , they are forcing you to take an experimental vaccine to "" live freely "" . I will * never * take this vaccine .",mandatory rushed
4506,1318298750499102722t,"     I don ’ t understand at all how COVID herd immunity is even a thing . And a vaccine , for that matter . We ’ re seeing multiple cases of reinfection . How can we create immunity to anything when you can be reinfected ?",ineffective
8770,1338961436631060481t,    Do tell - how many of the people who ’ ve already gotten the vaccine have died ?,side-effect
3933,1431022797296336897t,Japan Halts Use of 1.63 Million Moderna Vaccine Doses Over Contamination Fears  via Western Journal ,ingredients
3560,1402908005314842627t,AstraZeneca vaccine linked to slightly higher risk of blood disorder  Other vaccines pulled within a few weeks when disorders recorded ... why not this one ?,side-effect
7593,1333607120915345408t,"  Let me spell it out ... the #Covid #vaccine is brand new . Nobody has any idea what will happen to people who are given this vaccine . There could be lifelong repercussions . The scientists and doctors can say it's not harmful all they want , but it doesn't make it true .",side-effect
5677,1316030444161253391t, Clear plan is convince the public a vaccine is the only way to save them . Covid 19 is a vaccine sales pitch .,conspiracy pharma
7244,1344260431125352448t,   Then take the vaccine if you're good with that . This vaccine will not provide a life time of prevention against COVID . And no one I know who has had Covid has gotten Bell's palsy . it's a side effect of the vaccine which is not normal vaccine like the flu vaccine . Duh .,ineffective side-effect
2860,1320348953238474753t,A vaccine for a disease with less than 1 % mortality . More Brit healthworkers will be harmed by vax than from CovidHoax,unnecessary
1172,1353478101901205504t,  my friend has been ill for a week after Pfizer jab she has had all the side effects and I will not be taking that particular vaccine if offered as it has really put me off Nick also she has no date for her 2nd dose,side-effect
6988,1280056645167599616t, I want to know how many of those who have died from COVID had a flu vaccine within the last 3 months ... but they won't release this information !,side-effect
3100,1051869354088951808t,"  If you got it anyway having been vaccinated , maybe the person who gave it to you was also vaccinated and got it anyway . Not a good story to support vaccines , imo .",ineffective
8786,1325812906731036672t,Fuck Fauci and his cronies . They waited too long to release Moderna results . Hell he had a vaccine long before they ever released this shit on us . #COVID19,political
603,1306782746757525513t, It probably increases chance of + Covid test because the overamplified test is picking up remnants of the flu vaccine virus fragments . I really wish this PCR scam would go mainstream already .,none
536,1330921660376117252t,"   That is specific to older people . Similar with covid , the statistics are like 1 in 19 million of dying off covid if you are under 40 . The chances of vaccine damage could be higher . For my age group the risk of vaccine damage , however small is serious and not worth the risk .",side-effect
9793,1337483803669929984t,  WH orders FDA chief to Authorize Pfizer's Vaccine today or Resign ! ! ! This why I WILL NOT get a vaccine until trump is gone ! ! ! ,political
2858,1287899985619456000t, So if coronavirus RNA spreads by mimicking human RNA ( it does ) ... then it follows that any coronavirus vaccine that targets coronavirus RNA ( Moderna ) may end up training the body to attack its own cells . That's always a danger with vaccines and in this case the danger is greater .,side-effect
4501,1337930529681891330t,"   Dr . Mike Yeardon ( ex Pfizer VP ) stated the vaccine should be STOPPED . MANY people develop life threatening allergies to one of the ingredients in the vaccine AND the animal in the trials using mRNA , "" tolerated the vaxx well "" , but upon rechallenge w / pathogen , DIED .",side-effect
6800,1313546905964687360t,"I usually get the flu shot , but not this year . Y ’ all not sneaking to experimental COVID vaccine into me .",rushed
1948,1342752006872715264t,"A geriatric oncology fellow at the Boston Medical Center , Dr Sadrzadeh said he developed the reaction almost immediately after receiving the shot and started feeling dizzy with a racing heart . Read more :  #Moderna #COVID19 #vaccine",side-effect
4773,1350019549412913153t,""" These may not be all the possible side effects of the Moderna COVID - 19 Vaccine . Serious and unexpected side effects may occur . "" ' Moderna covid 19 vaccine reaction / severe spasms ' ",side-effect
3190,1353295213280681992t," If you choose a vaccine made in China , then you can refer to the following pictures , or directly search for those children who were disabled by the Chinese vaccine on Twitter ! Believing in the Chinese Communist Party is equivalent to believing in the devil ! ",country religious side-effect
2062,1288491152782561282t,    Is that why clinical trials are still being done & yet Pfizer has already committed to one by years end ? ? That ’ s crazy ! This is In My area ,rushed
8840,1366968465844809729t, ? ? The same dube who is allowing & promoting unscientific ill advised vaccine interval says THIS ? Ridiculous . U r afraid of variants ? Experts say u will contribute to more variants w this + 90 day interval . I am scared for que . Absolutely unaware and backwards covid leadership .,side-effect
6884,1412018376466071560t,"⁦  ⁩ Boy , 16 , had cardiac arrest after exercise following 1 Pfizer vaccine dose The remaining 7 involved males aged below 30 years old , "" higher than expected for this age group , based on background incidence rates "" , the committee noted . ",side-effect
2678,1319951448684232704t," Buy a new kettle for example , ( well not from Wales ) , it comes with a 12 months warranty against defects by law .. Get a rushed vaccine and the company making the vaccine , have been granted full indemnity from any future prosecution relating to any vaccine related injuries ..",pharma rushed
